GLOSATIPOESTABLECIMIENTO,fecha,IdCausa,Causa,Total,Menores_1,De_1_a_4,De_5_a_14,De_15_a_64,De_65_y_mas
SAR,2024-10-15,16,Atenciones de urgencia - Arritmia grave,7,0,0,0,4,3
SAR,2024-10-15,17,Atenciones de urgencia - Otras causas circulatorias,27,0,0,0,9,18
SAR,2024-10-15,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SAR,2024-10-15,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,2024-11-15,1,Atenciones de urgencia - Total,3179,44,212,489,1923,511
SAR,2024-11-15,12,Atenciones de urgencia - Total Sistema Circulatorio,68,1,1,0,33,33
SAR,2024-11-15,13,Atenciones de urgencia - Infarto agudo miocardio,3,0,0,0,1,2
SAR,2024-11-15,14,Atenciones de urgencia - Accidente vascular encefálico,3,0,0,0,1,2
SAR,2024-11-15,15,Atenciones de urgencia - Crisis hipertensiva,25,1,0,0,15,9
SAR,2024-11-15,16,Atenciones de urgencia - Arritmia grave,2,0,0,0,1,1
SAR,2024-11-15,17,Atenciones de urgencia - Otras causas circulatorias,35,0,1,0,15,19
SAR,2024-11-15,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SAR,2024-11-15,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,2024-12-15,1,Atenciones de urgencia - Total,3243,50,254,428,1977,534
SAR,2024-12-15,12,Atenciones de urgencia - Total Sistema Circulatorio,58,0,0,1,23,34
SAR,2024-12-15,13,Atenciones de urgencia - Infarto agudo miocardio,4,0,0,0,1,3
SAR,2024-12-15,14,Atenciones de urgencia - Accidente vascular encefálico,1,0,0,0,0,1
SAR,2024-12-15,15,Atenciones de urgencia - Crisis hipertensiva,14,0,0,0,6,8
SAR,2024-12-15,16,Atenciones de urgencia - Arritmia grave,8,0,0,0,2,6
SAR,2024-12-15,17,Atenciones de urgencia - Otras causas circulatorias,31,0,0,1,14,16
SAR,2024-12-15,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SAR,2024-12-15,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,2024-01-16,1,Atenciones de urgencia - Total,3025,47,175,307,1971,525
SAR,2024-01-16,12,Atenciones de urgencia - Total Sistema Circulatorio,62,0,0,0,34,28
SAR,2024-01-16,13,Atenciones de urgencia - Infarto agudo miocardio,8,0,0,0,5,3
SAR,2024-01-16,14,Atenciones de urgencia - Accidente vascular encefálico,7,0,0,0,4,3
SAR,2024-01-16,15,Atenciones de urgencia - Crisis hipertensiva,12,0,0,0,9,3
SAR,2024-01-16,16,Atenciones de urgencia - Arritmia grave,4,0,0,0,2,2
SAR,2024-01-16,17,Atenciones de urgencia - Otras causas circulatorias,31,0,0,0,14,17
SAR,2024-01-16,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SAR,2024-01-16,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,2024-02-16,1,Atenciones de urgencia - Total,2460,30,123,253,1592,462
SAR,2024-02-16,12,Atenciones de urgencia - Total Sistema Circulatorio,55,0,0,0,26,29
SAR,2024-02-16,13,Atenciones de urgencia - Infarto agudo miocardio,1,0,0,0,1,0
SAR,2024-02-16,14,Atenciones de urgencia - Accidente vascular encefálico,2,0,0,0,0,2
SAR,2024-02-16,15,Atenciones de urgencia - Crisis hipertensiva,18,0,0,0,11,7
SAR,2024-02-16,16,Atenciones de urgencia - Arritmia grave,14,0,0,0,7,7
SAR,2024-02-16,17,Atenciones de urgencia - Otras causas circulatorias,20,0,0,0,7,13
SAR,2024-02-16,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SAR,2024-02-16,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,2024-03-16,1,Atenciones de urgencia - Total,3151,41,243,478,1859,530
SAR,2024-03-16,12,Atenciones de urgencia - Total Sistema Circulatorio,78,0,2,7,36,33
SAR,2024-03-16,13,Atenciones de urgencia - Infarto agudo miocardio,2,0,0,0,0,2
SAR,2024-03-16,14,Atenciones de urgencia - Accidente vascular encefálico,2,0,0,0,1,1
SAR,2024-03-16,15,Atenciones de urgencia - Crisis hipertensiva,18,0,0,0,11,7
SAR,2024-03-16,16,Atenciones de urgencia - Arritmia grave,0,0,0,0,0,0
SAR,2024-03-16,17,Atenciones de urgencia - Otras causas circulatorias,56,0,2,7,24,23
SAR,2024-03-16,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SAR,2024-03-16,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,2024-04-16,1,Atenciones de urgencia - Total,3605,52,317,669,2127,440
SAR,2024-04-16,12,Atenciones de urgencia - Total Sistema Circulatorio,58,0,0,0,24,34
SAR,2024-04-16,13,Atenciones de urgencia - Infarto agudo miocardio,3,0,0,0,3,0
SAR,2024-04-16,14,Atenciones de urgencia - Accidente vascular encefálico,6,0,0,0,3,3
SAR,2024-04-16,15,Atenciones de urgencia - Crisis hipertensiva,31,0,0,0,13,18
SAR,2024-04-16,16,Atenciones de urgencia - Arritmia grave,1,0,0,0,1,0
SAR,2024-04-16,17,Atenciones de urgencia - Otras causas circulatorias,17,0,0,0,4,13
SAR,2024-04-16,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SAR,2024-04-16,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,2024-05-16,1,Atenciones de urgencia - Total,3956,59,260,703,2444,490
SAR,2024-05-16,12,Atenciones de urgencia - Total Sistema Circulatorio,58,0,0,0,31,27
SAR,2024-05-16,13,Atenciones de urgencia - Infarto agudo miocardio,3,0,0,0,1,2
SAR,2024-05-16,14,Atenciones de urgencia - Accidente vascular encefálico,5,0,0,0,2,3
SAR,2024-05-16,15,Atenciones de urgencia - Crisis hipertensiva,23,0,0,0,15,8
SAR,2024-05-16,16,Atenciones de urgencia - Arritmia grave,5,0,0,0,2,3
SAR,2024-05-16,17,Atenciones de urgencia - Otras causas circulatorias,22,0,0,0,11,11
SAR,2024-05-16,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SAR,2024-05-16,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,2024-06-16,1,Atenciones de urgencia - Total,2742,32,270,362,1670,408
SAR,2024-06-16,12,Atenciones de urgencia - Total Sistema Circulatorio,72,0,0,1,38,33
SAR,2024-06-16,13,Atenciones de urgencia - Infarto agudo miocardio,2,0,0,0,1,1
SAR,2024-06-16,14,Atenciones de urgencia - Accidente vascular encefálico,2,0,0,0,2,0
SAR,2024-06-16,15,Atenciones de urgencia - Crisis hipertensiva,31,0,0,0,16,15
SAR,2024-06-16,16,Atenciones de urgencia - Arritmia grave,5,0,0,1,2,2
SAR,2024-06-16,17,Atenciones de urgencia - Otras causas circulatorias,32,0,0,0,17,15
SAR,2024-06-16,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SAR,2024-06-16,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,2024-07-16,1,Atenciones de urgencia - Total,2922,36,246,330,1782,528
SAR,2024-07-16,12,Atenciones de urgencia - Total Sistema Circulatorio,54,0,0,0,27,27
SAR,2024-07-16,13,Atenciones de urgencia - Infarto agudo miocardio,3,0,0,0,0,3
SAR,2024-07-16,14,Atenciones de urgencia - Accidente vascular encefálico,4,0,0,0,1,3
SAR,2024-07-16,15,Atenciones de urgencia - Crisis hipertensiva,21,0,0,0,15,6
SAR,2024-07-16,16,Atenciones de urgencia - Arritmia grave,5,0,0,0,1,4
SAR,2024-07-16,17,Atenciones de urgencia - Otras causas circulatorias,21,0,0,0,10,11
SAR,2024-07-16,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SAR,2024-07-16,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,2024-08-16,1,Atenciones de urgencia - Total,3227,47,254,337,2029,560
SAR,2024-08-16,12,Atenciones de urgencia - Total Sistema Circulatorio,57,0,0,4,24,29
SAR,2024-08-16,13,Atenciones de urgencia - Infarto agudo miocardio,3,0,0,0,2,1
SAR,2024-08-16,14,Atenciones de urgencia - Accidente vascular encefálico,4,0,0,0,1,3
SAR,2024-08-16,15,Atenciones de urgencia - Crisis hipertensiva,21,0,0,0,13,8
SAR,2024-08-16,16,Atenciones de urgencia - Arritmia grave,2,0,0,1,0,1
SAR,2024-08-16,17,Atenciones de urgencia - Otras causas circulatorias,27,0,0,3,8,16
SAR,2024-08-16,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SAR,2024-08-16,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,2024-09-16,1,Atenciones de urgencia - Total,3534,50,298,446,2110,630
SAR,2024-09-16,12,Atenciones de urgencia - Total Sistema Circulatorio,68,0,1,0,34,33
SAR,2024-09-16,13,Atenciones de urgencia - Infarto agudo miocardio,0,0,0,0,0,0
SAR,2024-09-16,14,Atenciones de urgencia - Accidente vascular encefálico,2,0,0,0,1,1
SAR,2024-09-16,15,Atenciones de urgencia - Crisis hipertensiva,25,0,0,0,17,8
SAR,2024-09-16,16,Atenciones de urgencia - Arritmia grave,9,0,0,0,3,6
SAR,2024-09-16,17,Atenciones de urgencia - Otras causas circulatorias,32,0,1,0,13,18
SAR,2024-09-16,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SAR,2024-09-16,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,2024-10-16,1,Atenciones de urgencia - Total,3478,39,261,623,2055,500
SAR,2024-10-16,12,Atenciones de urgencia - Total Sistema Circulatorio,53,0,0,1,23,29
SAR,2024-10-16,13,Atenciones de urgencia - Infarto agudo miocardio,1,0,0,0,0,1
SAR,2024-10-16,14,Atenciones de urgencia - Accidente vascular encefálico,3,0,0,0,2,1
SAR,2024-10-16,15,Atenciones de urgencia - Crisis hipertensiva,23,0,0,0,9,14
SAR,2024-10-16,16,Atenciones de urgencia - Arritmia grave,5,0,0,0,3,2
SAR,2024-10-16,17,Atenciones de urgencia - Otras causas circulatorias,21,0,0,1,9,11
SAR,2024-10-16,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SAR,2024-10-16,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,2024-11-16,1,Atenciones de urgencia - Total,3069,46,203,428,1885,507
SAR,2024-11-16,12,Atenciones de urgencia - Total Sistema Circulatorio,60,0,0,0,31,29
SAR,2024-11-16,13,Atenciones de urgencia - Infarto agudo miocardio,4,0,0,0,0,4
SAR,2024-11-16,14,Atenciones de urgencia - Accidente vascular encefálico,4,0,0,0,4,0
SAR,2024-11-16,15,Atenciones de urgencia - Crisis hipertensiva,21,0,0,0,9,12
SAR,2024-11-16,16,Atenciones de urgencia - Arritmia grave,6,0,0,0,3,3
SAR,2024-11-16,17,Atenciones de urgencia - Otras causas circulatorias,25,0,0,0,15,10
SAR,2024-11-16,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SAR,2024-11-16,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,2024-12-16,1,Atenciones de urgencia - Total,3464,42,226,382,2241,573
SAR,2024-12-16,12,Atenciones de urgencia - Total Sistema Circulatorio,59,0,0,1,26,32
SAR,2024-12-16,13,Atenciones de urgencia - Infarto agudo miocardio,1,0,0,0,1,0
SAR,2024-12-16,14,Atenciones de urgencia - Accidente vascular encefálico,7,0,0,0,1,6
SAR,2024-12-16,15,Atenciones de urgencia - Crisis hipertensiva,17,0,0,0,9,8
SAR,2024-12-16,16,Atenciones de urgencia - Arritmia grave,4,0,0,1,1,2
SAR,2024-12-16,17,Atenciones de urgencia - Otras causas circulatorias,30,0,0,0,14,16
SAR,2024-12-16,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SAR,2024-12-16,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,2024-01-17,1,Atenciones de urgencia - Total,2768,26,166,267,1867,442
SAR,2024-01-17,12,Atenciones de urgencia - Total Sistema Circulatorio,66,0,0,0,33,33
SAR,2024-01-17,13,Atenciones de urgencia - Infarto agudo miocardio,3,0,0,0,2,1
SAR,2024-01-17,14,Atenciones de urgencia - Accidente vascular encefálico,3,0,0,0,0,3
SAR,2024-01-17,15,Atenciones de urgencia - Crisis hipertensiva,24,0,0,0,12,12
SAR,2024-01-17,16,Atenciones de urgencia - Arritmia grave,5,0,0,0,4,1
SAR,2024-01-17,17,Atenciones de urgencia - Otras causas circulatorias,31,0,0,0,15,16
SAR,2024-01-17,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SAR,2024-01-17,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,2024-02-17,1,Atenciones de urgencia - Total,2578,34,133,245,1696,470
SAR,2024-02-17,12,Atenciones de urgencia - Total Sistema Circulatorio,52,0,0,1,28,23
SAR,2024-02-17,13,Atenciones de urgencia - Infarto agudo miocardio,2,0,0,0,2,0
SAR,2024-02-17,14,Atenciones de urgencia - Accidente vascular encefálico,4,0,0,0,2,2
SAR,2024-02-17,15,Atenciones de urgencia - Crisis hipertensiva,14,0,0,0,6,8
SAR,2024-02-17,16,Atenciones de urgencia - Arritmia grave,4,0,0,0,2,2
SAR,2024-02-17,17,Atenciones de urgencia - Otras causas circulatorias,28,0,0,1,16,11
SAR,2024-02-17,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SAR,2024-02-17,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,2024-03-17,1,Atenciones de urgencia - Total,3330,68,290,518,1957,497
SAR,2024-03-17,12,Atenciones de urgencia - Total Sistema Circulatorio,49,0,0,0,28,21
SAR,2024-03-17,13,Atenciones de urgencia - Infarto agudo miocardio,1,0,0,0,0,1
SAR,2024-03-17,14,Atenciones de urgencia - Accidente vascular encefálico,4,0,0,0,0,4
SAR,2024-03-17,15,Atenciones de urgencia - Crisis hipertensiva,20,0,0,0,10,10
SAR,2024-03-17,16,Atenciones de urgencia - Arritmia grave,4,0,0,0,3,1
SAR,2024-03-17,17,Atenciones de urgencia - Otras causas circulatorias,20,0,0,0,15,5
SAR,2024-03-17,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SAR,2024-03-17,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,2024-04-17,1,Atenciones de urgencia - Total,3666,60,292,674,2155,485
SAR,2024-04-17,12,Atenciones de urgencia - Total Sistema Circulatorio,59,0,0,0,29,30
SAR,2024-04-17,13,Atenciones de urgencia - Infarto agudo miocardio,2,0,0,0,0,2
SAR,2024-04-17,14,Atenciones de urgencia - Accidente vascular encefálico,4,0,0,0,1,3
SAR,2024-04-17,15,Atenciones de urgencia - Crisis hipertensiva,25,0,0,0,15,10
SAR,2024-04-17,16,Atenciones de urgencia - Arritmia grave,5,0,0,0,2,3
SAR,2024-04-17,17,Atenciones de urgencia - Otras causas circulatorias,23,0,0,0,11,12
SAR,2024-04-17,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SAR,2024-04-17,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,2024-05-17,1,Atenciones de urgencia - Total,3883,63,268,678,2386,488
SAR,2024-05-17,12,Atenciones de urgencia - Total Sistema Circulatorio,55,0,0,0,28,27
SAR,2024-05-17,13,Atenciones de urgencia - Infarto agudo miocardio,3,0,0,0,2,1
SAR,2024-05-17,14,Atenciones de urgencia - Accidente vascular encefálico,2,0,0,0,1,1
SAR,2024-05-17,15,Atenciones de urgencia - Crisis hipertensiva,24,0,0,0,13,11
SAR,2024-05-17,16,Atenciones de urgencia - Arritmia grave,4,0,0,0,2,2
SAR,2024-05-17,17,Atenciones de urgencia - Otras causas circulatorias,22,0,0,0,10,12
SAR,2024-05-17,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SAR,2024-05-17,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,2024-06-17,1,Atenciones de urgencia - Total,2890,41,261,393,1773,422
SAR,2024-06-17,12,Atenciones de urgencia - Total Sistema Circulatorio,53,0,0,2,28,23
SAR,2024-06-17,13,Atenciones de urgencia - Infarto agudo miocardio,2,0,0,0,2,0
SAR,2024-06-17,14,Atenciones de urgencia - Accidente vascular encefálico,4,0,0,0,1,3
SAR,2024-06-17,15,Atenciones de urgencia - Crisis hipertensiva,24,0,0,0,13,11
SAR,2024-06-17,16,Atenciones de urgencia - Arritmia grave,6,0,0,1,4,1
SAR,2024-06-17,17,Atenciones de urgencia - Otras causas circulatorias,17,0,0,1,8,8
SAR,2024-06-17,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SAR,2024-06-17,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,2024-07-17,1,Atenciones de urgencia - Total,3313,38,261,547,1982,485
SAR,2024-07-17,12,Atenciones de urgencia - Total Sistema Circulatorio,66,0,0,2,28,36
SAR,2024-07-17,13,Atenciones de urgencia - Infarto agudo miocardio,4,0,0,0,2,2
SAR,2024-07-17,14,Atenciones de urgencia - Accidente vascular encefálico,4,0,0,0,1,3
SAR,2024-07-17,15,Atenciones de urgencia - Crisis hipertensiva,29,0,0,0,12,17
SAR,2024-07-17,16,Atenciones de urgencia - Arritmia grave,8,0,0,2,4,2
SAR,2024-07-17,17,Atenciones de urgencia - Otras causas circulatorias,21,0,0,0,9,12
SAR,2024-07-17,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SAR,2024-07-17,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,2024-08-17,1,Atenciones de urgencia - Total,3183,49,271,402,1874,587
SAR,2024-08-17,12,Atenciones de urgencia - Total Sistema Circulatorio,51,0,1,1,31,18
SAR,2024-08-17,13,Atenciones de urgencia - Infarto agudo miocardio,2,0,0,0,2,0
SAR,2024-08-17,14,Atenciones de urgencia - Accidente vascular encefálico,1,0,0,0,1,0
SAR,2024-08-17,15,Atenciones de urgencia - Crisis hipertensiva,23,0,0,1,13,9
SAR,2024-08-17,16,Atenciones de urgencia - Arritmia grave,4,0,0,0,2,2
SAR,2024-08-17,17,Atenciones de urgencia - Otras causas circulatorias,21,0,1,0,13,7
SAR,2024-08-17,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SAR,2024-08-17,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,2024-09-17,1,Atenciones de urgencia - Total,3245,56,286,426,1933,544
SAR,2024-09-17,12,Atenciones de urgencia - Total Sistema Circulatorio,51,0,0,0,28,23
SAR,2024-09-17,13,Atenciones de urgencia - Infarto agudo miocardio,3,0,0,0,2,1
SAR,2024-09-17,14,Atenciones de urgencia - Accidente vascular encefálico,4,0,0,0,1,3
SAR,2024-09-17,15,Atenciones de urgencia - Crisis hipertensiva,20,0,0,0,14,6
SAR,2024-09-17,16,Atenciones de urgencia - Arritmia grave,5,0,0,0,4,1
SAR,2024-09-17,17,Atenciones de urgencia - Otras causas circulatorias,19,0,0,0,7,12
SAR,2024-09-17,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SAR,2024-09-17,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,2024-10-17,1,Atenciones de urgencia - Total,3454,36,204,629,2079,506
SAR,2024-10-17,12,Atenciones de urgencia - Total Sistema Circulatorio,70,0,0,2,33,35
SAR,2024-10-17,13,Atenciones de urgencia - Infarto agudo miocardio,3,0,0,0,3,0
SAR,2024-10-17,14,Atenciones de urgencia - Accidente vascular encefálico,4,0,0,0,1,3
SAR,2024-10-17,15,Atenciones de urgencia - Crisis hipertensiva,26,0,0,0,14,12
SAR,2024-10-17,16,Atenciones de urgencia - Arritmia grave,5,0,0,0,1,4
SAR,2024-10-17,17,Atenciones de urgencia - Otras causas circulatorias,32,0,0,2,14,16
SAR,2024-10-17,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SAR,2024-10-17,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,2024-11-17,1,Atenciones de urgencia - Total,3441,50,253,570,2008,560
SAR,2024-11-17,12,Atenciones de urgencia - Total Sistema Circulatorio,57,0,0,0,33,24
SAR,2024-11-17,13,Atenciones de urgencia - Infarto agudo miocardio,1,0,0,0,0,1
SAR,2024-11-17,14,Atenciones de urgencia - Accidente vascular encefálico,6,0,0,0,5,1
SAR,2024-11-17,15,Atenciones de urgencia - Crisis hipertensiva,17,0,0,0,8,9
SAR,2024-11-17,16,Atenciones de urgencia - Arritmia grave,3,0,0,0,2,1
SAR,2024-11-17,17,Atenciones de urgencia - Otras causas circulatorias,30,0,0,0,18,12
SAR,2024-11-17,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SAR,2024-11-17,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,2024-12-17,1,Atenciones de urgencia - Total,3223,45,228,419,2011,520
SAR,2024-12-17,12,Atenciones de urgencia - Total Sistema Circulatorio,60,0,0,1,30,29
SAR,2024-12-17,13,Atenciones de urgencia - Infarto agudo miocardio,3,0,0,0,2,1
SAR,2024-12-17,14,Atenciones de urgencia - Accidente vascular encefálico,6,0,0,0,2,4
SAR,2024-12-17,15,Atenciones de urgencia - Crisis hipertensiva,18,0,0,0,11,7
SAR,2024-12-17,16,Atenciones de urgencia - Arritmia grave,11,0,0,0,2,9
SAR,2024-12-17,17,Atenciones de urgencia - Otras causas circulatorias,22,0,0,1,13,8
SAR,2024-12-17,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SAR,2024-12-17,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,2024-01-18,1,Atenciones de urgencia - Total,2755,36,156,258,1866,439
SAR,2024-01-18,12,Atenciones de urgencia - Total Sistema Circulatorio,57,0,0,2,25,30
SAR,2024-01-18,13,Atenciones de urgencia - Infarto agudo miocardio,2,0,0,0,2,0
SAR,2024-01-18,14,Atenciones de urgencia - Accidente vascular encefálico,7,0,0,0,5,2
SAR,2024-01-18,15,Atenciones de urgencia - Crisis hipertensiva,14,0,0,1,8,5
SAR,2024-01-18,16,Atenciones de urgencia - Arritmia grave,11,0,0,1,3,7
SAR,2024-01-18,17,Atenciones de urgencia - Otras causas circulatorias,23,0,0,0,7,16
SAR,2024-01-18,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SAR,2024-01-18,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,2024-02-18,1,Atenciones de urgencia - Total,2529,35,127,237,1671,459
SAR,2024-02-18,12,Atenciones de urgencia - Total Sistema Circulatorio,41,0,0,0,19,22
SAR,2024-02-18,13,Atenciones de urgencia - Infarto agudo miocardio,3,0,0,0,1,2
SAR,2024-02-18,14,Atenciones de urgencia - Accidente vascular encefálico,4,0,0,0,2,2
SAR,2024-02-18,15,Atenciones de urgencia - Crisis hipertensiva,13,0,0,0,6,7
SAR,2024-02-18,16,Atenciones de urgencia - Arritmia grave,5,0,0,0,3,2
SAR,2024-02-18,17,Atenciones de urgencia - Otras causas circulatorias,16,0,0,0,7,9
SAR,2024-02-18,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SAR,2024-02-18,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,2024-03-18,1,Atenciones de urgencia - Total,4086,79,354,862,2334,457
SAR,2024-03-18,12,Atenciones de urgencia - Total Sistema Circulatorio,64,0,0,1,37,26
SAR,2024-03-18,13,Atenciones de urgencia - Infarto agudo miocardio,2,0,0,0,1,1
SAR,2024-03-18,14,Atenciones de urgencia - Accidente vascular encefálico,2,0,0,0,1,1
SAR,2024-03-18,15,Atenciones de urgencia - Crisis hipertensiva,27,0,0,0,16,11
SAR,2024-03-18,16,Atenciones de urgencia - Arritmia grave,6,0,0,0,3,3
SAR,2024-03-18,17,Atenciones de urgencia - Otras causas circulatorias,27,0,0,1,16,10
SAR,2024-03-18,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SAR,2024-03-18,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,2024-04-18,1,Atenciones de urgencia - Total,3713,46,277,712,2221,457
SAR,2024-04-18,12,Atenciones de urgencia - Total Sistema Circulatorio,76,1,0,1,34,40
SAR,2024-04-18,13,Atenciones de urgencia - Infarto agudo miocardio,3,0,0,0,2,1
SAR,2024-04-18,14,Atenciones de urgencia - Accidente vascular encefálico,1,0,0,0,0,1
SAR,2024-04-18,15,Atenciones de urgencia - Crisis hipertensiva,33,0,0,0,15,18
SAR,2024-04-18,16,Atenciones de urgencia - Arritmia grave,8,0,0,0,4,4
SAR,2024-04-18,17,Atenciones de urgencia - Otras causas circulatorias,31,1,0,1,13,16
SAR,2024-04-18,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SAR,2024-04-18,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,2024-05-18,1,Atenciones de urgencia - Total,3738,47,262,586,2294,549
SAR,2024-05-18,12,Atenciones de urgencia - Total Sistema Circulatorio,44,0,0,0,19,25
SAR,2024-05-18,13,Atenciones de urgencia - Infarto agudo miocardio,1,0,0,0,0,1
SAR,2024-05-18,14,Atenciones de urgencia - Accidente vascular encefálico,4,0,0,0,2,2
SAR,2024-05-18,15,Atenciones de urgencia - Crisis hipertensiva,22,0,0,0,9,13
SAR,2024-05-18,16,Atenciones de urgencia - Arritmia grave,1,0,0,0,0,1
SAR,2024-05-18,17,Atenciones de urgencia - Otras causas circulatorias,16,0,0,0,8,8
SAR,2024-05-18,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SAR,2024-05-18,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,2024-06-18,1,Atenciones de urgencia - Total,2302,33,171,226,1547,325
SAR,2024-06-18,12,Atenciones de urgencia - Total Sistema Circulatorio,57,0,0,1,29,27
SAR,2024-06-18,13,Atenciones de urgencia - Infarto agudo miocardio,3,0,0,0,2,1
SAR,2024-06-18,14,Atenciones de urgencia - Accidente vascular encefálico,2,0,0,0,2,0
SAR,2024-06-18,15,Atenciones de urgencia - Crisis hipertensiva,28,0,0,0,16,12
SAR,2024-06-18,16,Atenciones de urgencia - Arritmia grave,8,0,0,0,3,5
